Speaker Name,イン点,アウト点,文字起こし,色選択
石川,00:25:37:00,00:25:41:00,その障害を見直せるというのはどういうことが起きるんですか,Violet
ライラ,00:25:42:00,00:26:54:00,例えばなんか障害がある人 障害って本当に多様で その なんだろう 自分の障害と向き合う 向き合うというか なんかどうしよう申し訳なく 自分の障害を持っちゃう人もいれば 世の中変えろよってもっとこう 積極的に行く人もいるし様々な人がいる からその渋谷フォントでも本当いろんな 障害を持っている方もいるし家族ご家族だったり本人が自分の障害をどう解釈してるか 本当 すごいポジティブに思っている人もいればネガティブに思っている人もいるのでそういう意味で いや あなたには光るものはあるんだよということを作ることを通じて 経験させていって それを体感に変えて実感に変えてということをしていくと 自身の障害っておもにじゃないんだなと いうことを感じて 前進していけるかなっていう やってますね,Rose
石川,00:26:51:00,00:27:00:00,全身していけるかなとなってますね 何かきっかけはあるんですか?,Violet
ライラ,00:27:02:00,00:28:36:00,私自身がもう脳性麻痺持ってるんですね すごい両親が積極的だったんですよ あなたのせいではないと これはあなたに起こった事実だけど 障害者であることはあなたのせいじゃない ということをすごい子供の頃から言われて 積極的にいろんな方と場所に連れて行ったりとか うちの親もパーティーとか好きだったので いろんな人と交流させてもらったりしたことも時代だったんですけど 学生の時に行ったインクルーシブデザインのワークショップで ローの方がいたんですね すごく私車椅子を自転車のように使うので 車椅子から降りて走ったりとかまた車椅子に乗って移動したり すごい私を不思議がって見てて いろいろ私のことを聞いてくれて あなたはどうやってデザイナーになったの?美大に行ったんだよって 私も美術好きなんだよねって じゃああなたも美大に行ったの?って言った いや私は行ってない 私は行く資格はないと思ってたって彼女が言った 彼女は言ってみれば私より身体的に遥かに動けて やれることもいっぱいあるはずなのに 何が彼女をそう思わせるんだろうって すごい衝撃を受けたというかその言葉に,Rose
石川,00:28:36:00,00:28:38:00,あーなるほど,Violet
ライラ,00:28:39:00,00:29:12:00,なので共同で作るということを通して やっぱりその人自身のセルフコンフィレンスを 養っていくデザインプロセスも必要だなと思って こういう仕事に就き始めた なのでインクルーシブデザインは 結構ユニバーサルデザインと比べられがちなんですけど どっちかというとインクルーシブデザインは プレイヤーがどうやってみんなデザインプロセスの中で動くかを 結構重要視している,Rose
石川,00:29:12:00,00:29:13:00,なるほど,Violet
ライラ,00:29:14:00,00:29:53:00,なのでプロダクトにももちろん使えれますけど こういう取り組み的なものにはすごい適している ランドスケープで言えば いろんな どんな人に使ってもらいたいだろうとか 考えた時にいろいろシミュレーションして 作っていく中でいろんな方を呼んで どういうことをしてみたいかみたいな話で それをインスピレーションに ランドスケープ作るとか それはインクルーシブではできる ユニバーサルは建設的なものにはすごく優れていて 例えばさっきの塩梅,Rose
ライラ,00:29:57:00,00:30:07:00,基準はすごい作るのは重いんですけど その中でどう人が動くかっていうシミュレーションは やっぱりインクルーシブを取り入れるとより そうですね,Rose
石川,00:30:06:00,00:30:15:00,そうですね なるほど面白いですね 今のデザイアパスとか,Violet
ライラ,00:30:16:00,00:30:17:00,I beg your pardon?,Rose
ライラ,00:30:22:00,00:30:24:00,Desire path Desire line,Rose
石川,00:30:23:00,00:30:45:00,Desire line 日本語だと けもの道って呼ばれることがあるんですけど けもの道 芝生とかで 人が何度もそこを歩くことによって 芝が跡ができて それで踏み跡が 道になっていくみたいなことがあって,Violet
石川,00:30:52:00,00:31:39:00,それで我々が計画したり設計したりするときは 従来やっぱりユニバーサルデザインというか なるべく段差をなくしたり行きやすくしたり 舗装を歩きやすくしたりすることが 必要だというふうにされてきているわけなんですけど 芝生にそういう踏み跡ができていくということを それでアメリカの大学のキャンパスなんかで よくやるんですけど 芝生にとりあえずしといて中庭を 1年ぐらいそれで運用して そうすると 大学生は遠慮しないので,Violet
ライラ,00:31:40:00,00:31:41:00,そうね,Rose
石川,00:31:41:00,00:31:42:00,行きやすいところを行く,Violet
ライラ,00:31:42:00,00:31:44:00,あといつも授業に遅れてるからね,Rose
石川,00:31:43:00,00:31:50:00,そうするとみんなが歩くところができていくんですよね,Violet
ライラ,00:31:44:00,00:31:46:00,だいたい斜めよぎるよね,Rose
石川,00:31:51:00,00:32:04:00,そこを1年くらい後で歩道にするっていう アダプティブランドスケープっていうやり方があって それは割とインクルーシブに近いやり方かなと思う,Violet
ライラ,00:32:04:00,00:32:18:00,ありますあります ボタンでも明らかに塗装が剥がれている部分はどこか 人ってこの高さでよく押すんだなとか インクルーシブでは結構そこを見ますね そうですよね。,Rose
石川,00:32:17:00,00:33:00:00,そうですよね 今私たちがちょっと関心があるのが そうやってアメリカの大学とかよくあるんですよ そういう縦横無尽にパスが走っていて 後からこれは合わせていったみたいな そうするとお互いに楽になるんだけど それって好きなところを芝生の上を歩くっていう自由を ある種阻害しちゃってるとも言えるようなってちょっと思い始めてて そうなんです だからなんか最近は,Violet
石川,00:33:04:00,00:33:19:00,そういう勝手に人が歩いて その道ができていくみたいなことを 許容するような計画ってどういう計画なんだろう というところにちょっと関心がありますね,Violet
ライラ,00:33:19:00,00:33:44:00,なるほど 確かに 確かに結構 歩行困難で歩いていると 先を見るんですよ私の場合は何かつかめるところはどこかみたいな 木を見つけるみたいな でもなんか 手すりのそうそうそうでもなんかそれをゲーム感覚でやれるのが面白いという,Rose
