Speaker Name,イン点,アウト点,文字起こし,色選択
ライラ,00:00:00:00,00:00:18:00,もう手放してるからっていうスタンス なるほど なので なんかいい意味でそこ 自己責任の余地をちゃんと分かり合っているというか まあいいこともあれば悪いこともありますけど確かに洗濯機の中に入れなくても,Rose
石川,00:00:19:00,00:00:21:00,注意書きはものすごく増えましたね,Violet
ライラ,00:00:21:00,00:00:25:00,ちょっと思います,Rose
石川,00:00:22:00,00:00:23:00,すごく増えた,Violet
石川,00:00:33:00,00:00:37:00,ありがとうございます 今日の話もめちゃめちゃ面白かったんですけど、今の話になってしまいましたが,Violet
ライラ,00:01:50:00,00:01:55:00,何を言ってるのかごめんわからないんだけど 質問が難しすぎると,Rose
石川,00:01:58:00,00:02:13:00,いやあのね それに対する答えなのかどうか分からないけど だけどやっぱり 俺この場にこの空間に入って最初に思ったのは すごい全体の,Violet
石川,00:02:18:00,00:03:21:00,なんていうんだろう すごいしょうもない言い方だけど センスがいいというか 要するにデザインされた空間や物の水準をちゃんと高くしておくということの大事だなということですよね それには非常な基礎的な訓練とか それからデザイナーとしての読解力とか表現力みたいなものがあって それがあるからこそ 面白い人をアーティストとしてきちんと扱えるというか そこって実は多分さっきおっしゃったような 何でもかんでも取り入れて,Violet
石川,00:03:26:00,00:03:36:00,ルールの幅を広げさえすればいいよねというわけではないよねというのは ちゃんとデザインされているからだと思いますね そこ重要,Violet
ライラ,00:03:37:00,00:03:49:00,結構私は引き算が多いですね バーって集めて要素を集めてからこう 引き算引き算していって重要要素は何なんだろうっていうのを,Rose
石川,00:03:48:00,00:03:50:00,分かります,Violet
ライラ,00:03:50:00,00:04:21:00,探し出すっていうことを決定するそういう意味では編集能力も読解能力も 必要で すでに手と頭 のコミュニケーションが行き来してるのがを作っておくというか ずっと頭だけで考えると結構イギリスの美大にいた時は 頭でまずコンセプトを固めてから作るみたいな思想だったのが 日本に来ても手を動かしながら考えるに変わったんですけど,Rose
石川,00:04:21:00,00:04:24:00,イギリスの美大ではそういう指導をされたんですか,Violet
ライラ,00:04:24:00,00:04:25:00,指導された,Rose
石川,00:04:24:00,00:04:27:00,そういうわけじゃないですか コンセプトはまず立てろと,Violet
ライラ,00:04:28:00,00:04:32:00,そうそうコンセプトね中間発表でコンセプトを発表してみたいな なるほど,Rose
石川,00:04:32:00,00:04:34:00,その後で最終的にそれがどう造形されたかっていう,Violet
ライラ,00:04:34:00,00:05:05:00,そうそうで意外とねつまんないものができちゃったりするんですよ 今見返すと それも大事なんだけどなんか常にこう交互してさっきも言ったように突拍子もない ところが多って思う瞬間があってそこをうまくつかめるかどうか なるほど あここだっていう そこってすごい感性と姿勢の間行き来してるから なんか納得いくものになるというか,Rose
石川,00:05:05:00,00:05:18:00,なるほど なんかそれにこうなんとなくポジティブというか と笑っちゃうみたいな それある種のユーモアみたいなものが感じられるんだけど,Violet
ライラ,00:05:18:00,00:05:29:00,感じられるんだけど あるしあとは自分の中で譲らないルールっていうのを絶対作っておくで渋谷フォントでは 絶対キュートにしないっていう,Rose
石川,00:05:31:00,00:05:33:00,それはいいことをおっしゃいますね,Violet
ライラ,00:05:34:00,00:05:55:00,それは障害 特に知的障害がある方は どうしても可愛く見られちゃうことが多いから そうじゃない部分をもっと引き出したいっていう 私の個人的な思いもあって キュートは避けようっていうことを そこはとっても大事ですね,Rose
石川,00:05:53:00,00:05:55:00,そこはとっても大事ですね,Violet
ライラ,00:05:55:00,00:06:12:00,だからそういうそういう優秀らない部分は絶対作っておかなければいけない そこが判断さっき言ったこれは果たして そのインクルーシブな方向に行ってた入ってないかみたいな軸になる 逆に何か今のインクルーシブデザイン,Rose
石川,00:06:10:00,00:06:17:00,逆に今のインクルーシブデザインで一番みんなが陥りやすいところじゃないですかね キュートにしてしまうっていうか,Violet
ライラ,00:06:18:00,00:06:27:00,言葉とかねみんなでとか全部ひらがなだからね キュートにすることってすごいなんかちょっと,Rose
石川,00:06:22:00,00:06:31:00,はいはいはい でもキュートにすることってすごい実は力関係を生むというか,Violet
ライラ,00:06:33:00,00:07:37:00,まあエモーショナルそのよくエモーショナルケースとビジネスケースって結構 インクルーシブでは言うんですけどそこのバランスをしっかりする エモーショナルに寄りすぎると感情的に これは何の意味を持ってやったかとか 作る人たちにとってどういう思いがあるのかというのが エモーショナルの部分と でもそこにビジネスケース これを生むことによって どんな経済的論理的効果があるかみたいなことを その2つをバランスとってやるというのはすごく大事で みんなどうしても感情的に 心を取られちゃう どうしてもそんなストーリーを聞いちゃったらね そうなるけどそこは私はうまくこう なるべくロジックも一緒に比例して考えるようにして 結構施設の方々にも意地悪なことを言って 自分たちの欲しいものはしっかり言いなさいとか そこは遠慮せずに物事を言ったりとか,Rose
石川,00:07:37:00,00:07:38:00,なるほど,Violet
ライラ,00:07:38:00,00:07:40:00,するようにはしてますね,Rose
石川,00:07:40:00,00:07:59:00,あとなんかキュートって なんていうのかな それをキュートである キュートなものとしてめでる側が ちょっとやっぱり優位に立ってしまうっていうか そういうパワー なんていうのかな 権力構造みたいなものを生むよね,Violet
ライラ,00:07:59:00,00:08:47:00,そうなんですよねだからこう 変にみんな褒めすぎないというか もちろん物としては素晴らしいんだけど 障害者がこんなものをやりましたって言うと 全ての障害がある人がこんなことできるんだっていう 解釈にもなりかねないし それを見たまだこういうものに関われてなかったり やったことのない障害がある人が でも自分ってこんなことできないなっていう 劣等感が生み出してしまったりすることもあるから その文脈的な社会的な文脈をしっかり考えてやることの インクルーシブにおいては特にそこはすごい重要かなって思いますね このプロジェクトやってて,Rose
