Speaker Name,イン点,アウト点,文字起こし,色選択
吉田1,00:05:39:11,00:05:42:23,古い大伐系のもあれば,Violet
吉田1,00:05:43:01,00:05:49:18,あのビルなんてすごく立派じゃないですか すごくたまに変な建物もありますよね,Violet
吉田1,00:05:49:19,00:05:56:19,すごくたまに変な建物もありますよね 大阪って個性豊かな お城の形したやつとかあって,Violet
吉田1,00:05:56:21,00:06:07:23,お城の形したやつとかあって すごくアナーキーな感じが 大阪の街ってするなっていつも思うんです この辺りは比較的大人しいというか,Violet
山田1,00:06:08:00,00:06:14:14,このあたりは比較的おとなしいというか 落ち着いたエリアですかね そうですね,Violet
吉田1,00:06:14:16,00:06:23:01,ビジネス街ですよね 東京と比べるともっとアジアっぽいというか 確かにそれはそう思いますね,Violet
山田1,00:06:23:03,00:06:27:23,確かにそれはそう思います,Violet
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_1
山田1,00:07:59:17,00:08:25:22,外部から来られる方はあんまりにも大阪過ぎると心配しちゃうというか 大阪的なものにアレルギーが発症しないかなって思っちゃうというか さっきアジアっぽいとおっしゃったと思うんですけど この辺りはまだ大丈夫ですけど 震災橋から南波あたりに行ったりとか 我々がイメージする大阪の,Rose
吉田1,00:08:26:00,00:08:26:17,我々がイメージする大阪ですよね。,Rose
山田1,00:08:26:19,00:08:38:14,そうですよね いわゆる観光の案内に書いてあるような グリコのあれとかフグのズボン こんな固有名詞出せたらダメですね,Rose
山田1,00:08:38:16,00:08:45:04,そういうのとかのすごい わい雑な感じというか,Rose
山田1,00:08:45:06,00:08:55:02,あの大阪の表彰っていうのは 私ずっと大阪ですけど、自分とは違うって思うんですね。 なんか大阪だけど私の文化じゃないってすごい思っていて、,Rose
山田1,00:08:55:04,00:09:35:22,なんか大阪だけど私の文化じゃないってすごい思っていて、 あれが大阪ですって言われることにすごい違和感がいつもあって、 私ずっと京都と大阪の境ぐらいに住んでいて、 どっちも遊びに行ける範囲っていうか、京都行ったり大阪、 でも大阪行くときも梅田にしか行かない その下の方の南の方は行かないみたいな感じ なんかイルカだからみたいなイメージがあって でも一般的には南の方の大阪 ディープな大阪ってなってくると そういうすごいわいざつな感じとか,Rose
山田1,00:09:36:00,00:09:41:14,あともっと西区とかだと大正区かなどこだろう,Rose
山田1,00:09:41:16,00:10:08:01,庶民的で面白いおばちゃんがいるとか なんかそういうイメージがあるんですけど それ全部私じゃないってすごい思ってて そういうふうに思ってる人はたくさんいると思うんです だから一般的な大阪イメージと 大阪で生まれ育った自分が持ってる 大阪のイメージが合わないっていうのは ずっと思ってることなんですけど,Rose
吉田1,00:10:08:03,00:10:12:12,それでも大阪の人って大阪愛が強いって一般的なイメージなんですけど,Rose
山田1,00:10:12:12,00:10:14:12,大阪への偏在してる感じなんですね,Rose
吉田1,00:10:14:14,00:10:16:19,その大阪へも結構偏在してる感じなんですかね そうですね,Rose
山田1,00:10:16:19,00:11:06:00,そうですね なんかだからあんまり大阪愛とかないじゃないですか 分からないどうでしょう なんていうのか一般的な大阪的なものへの愛は あんまりないかもしれないですね なんかずっと違和感抱えて生きてるっていう感じ そういうわい雑なちっちゃなアジアみたいな大阪とか おもろいおばちゃんがいる大阪とか 気のいいおっちゃんがいる大阪とかっていう それで表彰されるものと プラス私のいる大学の近くに万博記念公園があって 太陽の塔とか観覧車とかがあって そっちは自分にしっくりくるんですね,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_2
吉田1,00:14:12:14,00:14:16:00,そうですよね、向こうにも川があるってことだろうな,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
山田1,00:17:55:10,00:18:00:03,それを言い出すとすごい長くなるので,Lavender
山田1,00:18:00:05,00:18:16:20,昔のことでわからないんですけど 別にご機嫌でいなくちゃとかは思ってなかったんですが,Lavender
山田1,00:18:16:22,00:18:28:19,今の研究の感情に何でたどり着いているかといいますと でもそういうのもあったのかもしれないですけど,Lavender
