Filename;Speaker;Start Timestamp;End Timestamp;Transcript
00075_Amic;Speaker 1;00:08;00:13;"冬場はこの番組は外でやるのが辛い季節ではあるんですが"
00075_Amic;Speaker 1;00:13;00:15;"実は夏よりマシだという声もありまして"
00075_Amic;Speaker 1;00:18;00:21;"漁の取りようがないという都内なんかは特にもう"
00075_Amic;Speaker 1;00:23;00:27;"という感じでやらせてもらっています"
00075_Amic;Speaker 1;00:55;00:57;"h"
00075_Amic;Speaker 1;00:57;00:57;"'"
00075_Amic;Speaker 1;01:27;01:28;"h"
00075_Amic;Speaker 1;01:29;01:35;"週間しかないっていうのはメディア それはどうなんだろうと思いつつもまあそれの中でも少しこう"
00075_Amic;Speaker 1;01:38;01:45;"昔を振り返るようなってところにも話が及べばいいなぁと アカデミックとジャーナルのおいしいところを取ろうかなと"
00075_Amic;Speaker 1;01:48;01:50;"あそうですそうですもう本当にそうですね"
00075_Amic;Speaker 1;01:51;01:52;"ないっ 私ながら"
00075_Amic;Speaker 1;01:53;01:57;"そうそうどうせどうせそうなの"
00075_Amic;Speaker 2;01:58;02:05;"隣の人にお話を聞いているように感じました"
00075_Amic;Speaker 1;02:05;02:06;"全くしません"
00075_Amic;Speaker 3;02:11;02:15;"昨日市販新週間終わったら全然僕の出ない"
00075_Amic;Speaker 1;02:15;02:18;"本当どうかと思いますけどね"
00075_Amic;Speaker 1;02:18;02:20;"ポッドキャストぐらいやりゃいいのにと思いますが"
00075_Amic;Speaker 1;02:20;02:21;"それがなくてですね"
00075_Amic;Speaker 3;02:22;02:24;"ある日気楽とか"
00075_Amic;Speaker 1;02:24;02:26;"気楽です気楽です本当に"
00075_Amic;Speaker 1;02:32;02:33;"そしたらですね"
00075_Amic;Speaker 1;02:35;02:38;"山田さんから見て右側に座ってらっしゃるので"
00075_Amic;Speaker 1;02:39;02:42;"これも右の襟につけてください"
00075_Amic;Speaker 1;02:45;02:48;"ここで布を挟めばいけると思います"
00075_Amic;Speaker 3;02:50;02:52;"届きますか"
00075_Amic;Speaker 1;02:52;02:53;"これポケットで大丈夫だと。"
00075_Amic;Speaker 1;02:56;02:57;"ここで大丈夫。"
00075_Amic;Speaker 1;02:57;02:58;"そういう感じです。"
00075_Amic;Speaker 1;03:14;03:17;"一応テーマがお二人とも感情っていうものを"
00075_Amic;Speaker 1;03:18;03:21;"お話しいただけるかなと思って、そういうつもりではいますが。"
00075_Amic;Speaker 1;03:21;03:22;"忘れちゃった。"
00075_Amic;Speaker 1;03:23;03:25;"忘れても大丈夫ですね"
00075_Amic;Speaker 3;03:27;03:29;"私そんな政治とか語れないので"
00075_Amic;Speaker 1;03:30;03:34;"むしろその辺の話は吉田さんに聞きつつ"
00075_Amic;Speaker 1;03:34;03:39;"一方で吉田さんも山田さんの研究分野に絡みつつで"
00075_Amic;Speaker 3;03:42;03:44;"すみませんありがとうございます"
00075_Amic;Speaker 3;03:45;03:45;"恐縮です"
00075_Amic;Speaker 3;03:46;03:48;"すみません恥ずかしい"
00075_Amic;Speaker 3;03:49;03:49;"ありがとうございます"
00075_Amic;Speaker 3;03:50;03:53;"私も先生のいろいろ心書とか"
00075_Amic;Speaker 3;03:53;03:56;"はい、通り要素で。今日ちょっと持ってきてないんですけど。"
00075_Amic;Speaker 1;03:56;04:05;"そうですね。もちろんお互い研究職なので、どうしても先生呼びになるかもしれませんが、この番組は一応フラットな感じで、山田さんと吉田さんで。"
00075_Amic;Speaker 3;04:05;04:06;"はい、わかりました。"
00075_Amic;Speaker 3;04:06;04:07;"よくちゃんと読んだら。"
00075_Amic;Speaker 3;04:08;04:11;"いいですよ、どうぞ。全然大丈夫です。"
00075_Amic;Speaker 4;04:11;04:13;"どうしたらどういう関係性なのかも。"
00075_Amic;Speaker 1;04:17;04:19;"聞いてる人は本読んでないので"
00075_Amic;Speaker 1;04:20;04:22;"あの本で書いてあったようにみたいな感じは"
00075_Amic;Speaker 1;04:22;04:24;"少しパラフレーズしていただけると"
00075_Amic;Speaker 1;04:39;04:40;"何か喋っていいですか"
00075_Amic;Speaker 3;04:43;04:44;"テストテスト"
00075_Amic;Speaker 1;04:45;04:46;"大事もそうですね"
00075_Amic;Speaker 1;04:47;04:51;"雑音とか選挙かはいませんが"
00075_Amic;Speaker 1;04:51;04:53;"そういうのがあったらそこは止めて"
00075_Amic;Speaker 1;04:53;04:56;"しゃべり直すって感じになっていると思いますけど"
00075_Amic;Speaker 1;04:56;04:58;"じゃあ始めていただいて"
00075_Amic;Speaker 1;04:58;05:00;"初めましてとかからでも全然いいんですか"
00075_Amic;Speaker 2;05:01;05:02;"どっかで始めたらいいのか"
00075_Amic;Speaker 2;05:04;05:04;"はい"
00075_Amic;Speaker 3;05:06;05:07;"初めましてですか"
00075_Amic;Speaker 2;05:08;05:10;"大阪来ていつも思うんですけど"
00075_Amic;Speaker 2;05:10;05:12;"とても大きいですよね"
00075_Amic;Speaker 2;05:12;05:13;"そうですか"
00075_Amic;Speaker 2;05:13;05:14;"東京とかと比べて"
00075_Amic;Speaker 3;05:15;05:16;"横に大きいんですかね?"
00075_Amic;Speaker 2;05:17;05:20;"そうですね、縦というよりも横に大きい"
00075_Amic;Speaker 2;05:20;05:25;"サイズ感が東京よりも一つ大きいなぁっていうのをいつも感じるし"
00075_Amic;Speaker 2;05:25;05:33;"建物もなんかすごい個性豊かな感じが東京と比べて感じるんですよね"
00075_Amic;Speaker 3;05:34;05:38;"超高層ビルって感じじゃないですね、この辺にあるのが"
00075_Amic;Speaker 2;05:40;05:46;"古い台場付けの場でも あのビルなんてすごく立派じゃないですか"
00075_Amic;Speaker 2;05:49;05:54;"すごくたまに変な建物もありますよね 大阪って個性豊かな"
00075_Amic;Speaker 2;05:55;05:57;"お城の形したやつとか"
00075_Amic;Speaker 2;06:00;06:06;"だからダーキーな感じが 大阪の祭ってするなって思います"
00075_Amic;Speaker 3;06:06;06:10;"このあたりは比較的おとなしいというか"
00075_Amic;Speaker 3;06:11;06:13;"落ち着いたエリアですかね"
