Filename;Speaker;Start Timestamp;End Timestamp;Transcript
00082_Amic;Speaker 1;00:00;00:02;"ジャストママーもいいんですけど、いい味出してたりとか"
00082_Amic;Speaker 1;00:03;00:06;"特にジャストママーとかだとね、すごいいいドラムたたったりとか"
00082_Amic;Speaker 2;00:07;00:09;"味になる?それいい話ですね"
00082_Amic;Speaker 2;00:09;00:10;"味になりますね"
00082_Amic;Speaker 2;00:11;00:18;"私、あれなんですよ、バイクを…私バイクに乗るって話しましたっけ?"
00082_Amic;Speaker 1;00:18;00:20;"バイクに乗る?それはしてください"
00082_Amic;Speaker 2;00:21;00:25;"いや、いいんですけど、バイク今800セーシーなんですよ"
00082_Amic;Speaker 2;00:27;00:33;"で、人生の中でリッターマシンにしてから小さくしたい、サイズダウンしたいんですよね。"
00082_Amic;Speaker 2;00:34;00:39;"みんなでやっぱり、高齢になると皆さん、リッターマシン使われるからってやめるんですよね。"
00082_Amic;Speaker 2;00:40;00:46;"だから、そのうちリッターマシンしようとかいう話をしてたら、知り合いのメカニックの方に、"
00082_Amic;Speaker 2;00:47;00:53;"「いや、もうここ数年以内に変えてください。そうじゃないともう体力的に無理ですよ」って通告されて、"
00082_Amic;Speaker 2;00:54;00:58;"もうなんかお前はもうフィジカルにそろそろエイジングの影響があるから"
00082_Amic;Speaker 2;00:58;01:01;"変えた方がいいんじゃないって言われたしショックを受けて"
00082_Amic;Speaker 1;01:03;01:04;"どこにフィジカルの影響があるの?"
00082_Amic;Speaker 2;01:05;01:10;"あれすごい身体運動、速度と力がものすごいかかるので"
00082_Amic;Speaker 2;01:10;01:12;"あとやっぱり速さですかね"
00082_Amic;Speaker 2;01:12;01:13;"速さ?こうね"
00082_Amic;Speaker 2;01:14;01:16;"スピード、目も良くないといけないし"
00082_Amic;Speaker 2;01:16;01:18;"レスポンスも速くないといけないし"
00082_Amic;Speaker 2;01:18;01:21;"あとものすごいやっぱカーブとかで"
00082_Amic;Speaker 2;01:21;01:26;"力、マシンのパワーとバランスできないといけないみたいなのがあるので"
00082_Amic;Speaker 2;01:27;01:28;"だからすごい筋肉痛になるんですよ"
00082_Amic;Speaker 1;01:29;01:30;"筋肉痛なのくらいですか?"
00082_Amic;Speaker 2;01:30;01:31;"そうですそうです"
00082_Amic;Speaker 2;01:31;01:33;"いわゆるちっちゃいスクーターだとならないんですけど"
00082_Amic;Speaker 2;01:34;01:38;"マシンがパワーがあれば自分は筋肉痛になるんですけど"
00082_Amic;Speaker 2;01:38;01:39;"それを覚えながらだからじゃあ"
00082_Amic;Speaker 2;01:40;01:43;"でもドラマを叩くっていうのは"
00082_Amic;Speaker 2;01:44;01:45;"エイジングも味になるって聞いて"
00082_Amic;Speaker 2;01:45;01:47;"私それいいなと思いました"
00082_Amic;Speaker 1;01:47;01:53;"いやでもね、さっきのロックみたいな激しいことやってると、結構その影響は大きくて"
00082_Amic;Speaker 2;01:53;01:57;"あれですよね、額の血管切れそうな感じで叩く人っていますよね"
00082_Amic;Speaker 1;01:57;02:01;"そういうスタイルだとやっぱりね、カレーの影響によりなんか難しくなってくる"
00082_Amic;Speaker 2;02:01;02:02;"筋トレってするんですか?"
00082_Amic;Speaker 1;02:03;02:05;"筋トレはね、難しい質問で"
00082_Amic;Speaker 1;02:07;02:13;"やっぱりね、ああいう特にロックのステージを何時間もやるとなると、体が資本なんで"
00082_Amic;Speaker 1;02:14;02:18;"でもそれはいろんな実があると思うんですよね。演奏に直結もしますね。"
00082_Amic;Speaker 1;02:18;02:21;"経験上、ちゃんとフィジカルにやってる方が。"
00082_Amic;Speaker 1;02:23;02:31;"でも、例えば極端なし重量を上げる時の筋の使い方と、スティック叩く時の筋の使い方は全然別なんです。"
00082_Amic;Speaker 2;02:32;02:37;"だからあんまり、すごいボディビルダーみたいな体っていうのはまた違うんですよね。"
00082_Amic;Speaker 1;02:37;02:42;"はい。だから、でも体格とかが全部影響してドラマの音があるので、"
00082_Amic;Speaker 1;02:43;02:50;"やっぱり、でかい体から紡ぎ出されると、先の音色自体も変わりますし、スタイルも全然変わるので。"
00082_Amic;Speaker 2;02:50;02:53;"ドラマってやっぱり男性の方が多いんですか?そういう意味では。"
00082_Amic;Speaker 2;02:54;02:55;"統計的にはちょっと…"
00082_Amic;Speaker 1;02:55;02:59;"カレン・カーペンターしか今思い浮かわなかったけど、女性に行ったら。"
00082_Amic;Speaker 1;03:00;03:01;"こっちへ向けと。"
00082_Amic;Speaker 2;03:02;03:27;"最近のペ"
00082_Amic;Speaker 2;03:32;03:36;"されてるんだろうと思ったんですけど それできないんですよ私は"
00082_Amic;Speaker 2;03:41;03:42;"あれはカラスですみたいな"
00082_Amic;Speaker 2;03:44;03:50;"そこの上に 私公共電波にカラスの声真似を載せないようにって"
00082_Amic;Speaker 2;03:50;03:54;"ずっと言われてるんですけど これはハシボトガラスですね"
00082_Amic;Speaker 2;03:55;03:59;"これ地鳴き? 地鳴きですってこれ多分誰か呼んでると思います"
00082_Amic;Speaker 2;04:01;04:05;"これ繰り返してこうやって呼んでる感じは誰かを呼んでると思います"
00082_Amic;Speaker 1;04:05;04:06;"なんで呼んでるんですか?"
00082_Amic;Speaker 2;04:07;04:08;"つがい相手じゃないですか"
00082_Amic;Speaker 1;04:09;04:10;"あっそういうこと?"
