"Speaker Name","Start Time","End Time","Text"
"大坪3","15:07:18:04","15:07:26:16","いいんですよね。吐き出す。"
"D3!","15:07:26:18","15:07:30:05","お疲れ様でした。"
"しんめい3!","15:07:30:07","15:07:34:03","開けたところで終わり。"
"大坪3","15:07:34:04","15:07:34:18","開けた。"
"しんめい3!","15:07:34:18","15:07:38:08","ところ、さっきの古着の板みたいな。"
"大坪3","15:07:38:13","15:07:42:13","すごいあんなとこで撮って大丈夫ですか？"
"しんめい3!","15:07:42:15","15:07:50:04","人が。アホじゃねー。駅前で撮りますたとは。"
"大坪3","15:07:50:04","15:07:57:02","ここであ、はい、ありがとうございました。通ります。どういう画で見られてるのかわかんないんですけど、すごい角度で見られてるんじゃない。"
"しんめい3!","15:07:57:02","15:07:59:20","かとます。"
"しんめい3!","15:07:59:22","15:08:02:13","大坪さんどうですか？"
"大坪3","15:08:02:15","15:08:13:00","すいません。何か非常に何かエスコートっていうか、お話を引き出してくれてありがとうございました。本当に？いえいえ、なんかいろいろすいません。何か。"
"しんめい3!","15:08:13:02","15:08:14:01","読んでと思い。"
"大坪3","15:08:14:01","15:08:35:08","ます。私ほんと哲学苦手なんですよ。抽象的な思考。本当に苦手だから。人類学のものに入ってる人間なので。東洋哲学って高校の倫理以来なんですよ。それを色々思い出しました。本人はとっても恥ずかしいんですよ。"
"しんめい3!","15:08:35:10","15:08:49:11","僕に。最後すいません。着替えてます。正直ベースで自分。"
"しんめい3!","15:08:49:13","15:08:55:12","そんなもんに決まってるだろう。"
"大坪3","15:08:55:14","15:09:21:13","そうなのかな。でもそういうもんだよなって思ったので、割と私の発想としてはすごい問い合わせ。数学に近いのかなと思い、そうだよなと思って自分ながら夜は読んでた方です。そうなんだとか。っていうよりも、そんなもんだよなって思い出しつつは、高校の時に何か労組とか一生懸命やったなとか変な人の先生がいたんですよ。"
"大坪3","15:09:21:15","15:09:27:19","般若心経を覚えさせられたりしていて。そうなんですよ。"
