Filename;Speaker;Start Timestamp;End Timestamp;Transcript
00096_Bmic;Speaker 1;00:00;00:08;"高齢化率が65歳以上が60%だったかなに近づいているのか越すのかその地域は"
00096_Bmic;Speaker 1;00:12;00:19;"まさにそれが私の今の課題というか問題ですよ"
00096_Bmic;Speaker 1;00:20;00:26;"3週間ほど前にも雪の中祭りが2月1日2日にあって"
00096_Bmic;Speaker 1;00:26;00:31;"私の友人が当人祭りの当人になったので出かけていって"
00096_Bmic;Speaker 1;00:32;00:36;"彼はもうちょっと体を壊しているので"
00096_Bmic;Speaker 1;00:37;00:42;"酸素ボンベを持ちながらの役職の進行です"
00096_Bmic;Speaker 1;00:43;00:49;"それでその後全体のマネジメントを引き受ける世帯持ちというのは"
00096_Bmic;Speaker 1;00:49;00:52;"重要な仕事を結城君がやっていてというか"
00096_Bmic;Speaker 1;00:52;00:59;"もう55年前に出稼ぎで我が家にまだ20歳前後で"
00096_Bmic;Speaker 1;00:59;01:04;"家にちょっと食事に来たその仲間たちが村の長老になって"
00096_Bmic;Speaker 1;01:05;01:12;"しかしながらその500年続いたお祭りがどうなるのかって言って"
00096_Bmic;Speaker 1;01:12;01:15;"そこを長く話し始めたらちょっとあれなんで"
00096_Bmic;Speaker 1;01:16;01:18;"要するに危機に瀕しているし"
00096_Bmic;Speaker 1;01:19;01:25;"ちょっともう祭り自体はどうなんだろうというところまで来ているのです"
00096_Bmic;Speaker 1;01:28;01:34;"長い話を短くすればやっぱり見取るというのも一つの方法ですね"
00096_Bmic;Speaker 1;01:35;01:36;"それを言う人もいます"
00096_Bmic;Speaker 1;01:38;01:41;"トール君とか言ってもみんなトール君って言っても"
00096_Bmic;Speaker 1;01:41;01:46;"もう70歳のおじいさんだったりするっていう劇的な変化なんですけれども"
00096_Bmic;Speaker 1;01:47;01:51;"トル君はトル君のままで立派で"
00096_Bmic;Speaker 1;01:51;01:56;"斧をやっているのでこの前は東京の農学堂に来たりしてましたけれども"
00096_Bmic;Speaker 1;01:58;01:59;"一つはそれ"
00096_Bmic;Speaker 1;01:59;02:04;"でも先ほど言ったそれを考えていたら"
00096_Bmic;Speaker 1;02:05;02:07;"ご存知でしょう風の谷のなんとかという本"
00096_Bmic;Speaker 1;02:08;02:09;"安田勝人さん"
00096_Bmic;Speaker 1;02:10;02:11;"そうそうちょっとなんかね"
00096_Bmic;Speaker 1;02:12;02:13;"分厚い本"
00096_Bmic;Speaker 1;02:13;02:15;"900ページもあるやつ"
00096_Bmic;Speaker 1;02:16;02:20;"あれを書評というか取り上げてた記事の中に"
00096_Bmic;Speaker 1;02:20;02:22;"田舎にあって東京にないっていうのかな"
00096_Bmic;Speaker 1;02:23;02:25;"地方にあってないものの一つに"
00096_Bmic;Speaker 1;02:26;02:28;"一番最初に絶景っていうのをあげてるの"
00096_Bmic;Speaker 1;02:30;02:33;"いや絶景じゃ飯食えないだろうって"
00096_Bmic;Speaker 1;02:33;02:36;"もちろんツッコミは来るかもしれないけど"
00096_Bmic;Speaker 1;02:37;02:39;"その山形の黒川っていうところも行くと"
00096_Bmic;Speaker 1;02:40;02:43;"今でも涙こみ上げそうなんだけど"
00096_Bmic;Speaker 1;02:43;02:45;"出は散々の綺麗さと"
00096_Bmic;Speaker 1;02:46;02:50;"それから今年当任をやった彼が"
00096_Bmic;Speaker 1;02:51;02:56;"20年ぐらい前に数十年前に植えた桜が"
00096_Bmic;Speaker 1;02:56;02:57;"もう見事だったの"
00096_Bmic;Speaker 1;02:59;03:02;"だから5月にもお祭りあるんだけど"
00096_Bmic;Speaker 1;03:02;03:06;"その前に4月にはこの絶景を見に来るからって言って"
00096_Bmic;Speaker 1;03:07;03:08;"それは本当に絶景で"
00096_Bmic;Speaker 1;03:09;03:12;"その近くの小学生中学生が"
00096_Bmic;Speaker 1;03:12;03:16;"自転車に乗っていた時にあまりにも立派な桜があるので"
00096_Bmic;Speaker 1;03:17;03:20;"上がってきておばちゃん見せてくださいって言って"
00096_Bmic;Speaker 1;03:20;03:23;"子供が訪ねてきたぐらいの絶景がある"
00096_Bmic;Speaker 1;03:23;03:27;"あれは東京で大富豪でもなければ"
00096_Bmic;Speaker 1;03:28;03:30;"あんな桜は植えられない"
00096_Bmic;Speaker 1;03:32;03:34;"ちょっとね羊物の桜らしくて"
00096_Bmic;Speaker 1;03:35;03:39;"枝渡りが10メートル20メートルもあるようなすごいやつ"
00096_Bmic;Speaker 1;03:40;03:42;"でもそれだけじゃなくて"
00096_Bmic;Speaker 1;03:42;03:50;"確かにその風の谷の書評を書いてた方が田舎にあって東京には絶対ないものに絶景"
00096_Bmic;Speaker 1;03:50;03:54;"もちろんこの東京駅のねこれも絶景だと思います"
00096_Bmic;Speaker 1;03:55;03:59;"そういう絶景っていうのが例えば長野でも山形でもある"
00096_Bmic;Speaker 1;04:00;04:05;"それが生きる時のそれじゃ飯食えないって言うけれども"
00096_Bmic;Speaker 1;04:06;04:09;"心の問題として言えば"
00096_Bmic;Speaker 1;04:10;04:15;"実はものすごくそこで潤ってるんですよね"
00096_Bmic;Speaker 1;04:15;04:15;"住んでる人は"
00096_Bmic;Speaker 1;04:16;04:17;"亡くなってから分かるし"
00096_Bmic;Speaker 1;04:18;04:20;"離れると分かるけれども"
00096_Bmic;Speaker 1;04:21;04:22;"離れなくたって分かってるな"
00096_Bmic;Speaker 1;04:23;04:25;"離れると分かるって言ったのは今"
00096_Bmic;Speaker 1;04:26;04:29;"それちょっと東京人のおごりでしたね"
00096_Bmic;Speaker 1;04:29;04:31;"住んでる人はそれは確信してます"
00096_Bmic;Speaker 1;04:32;04:35;"ただ住み続けるのにどうしたらいいかと"
00096_Bmic;Speaker 1;04:35;04:45;"ある集落で、伊藤さんなんかよくご存知のように、ある20個ぐらいの集落で、小学校に行ってる子が4人しかいないって。"
00096_Bmic;Speaker 1;04:46;04:53;"その黒川で小学生の帰り道が心配だとおばあさんが言うわけ。"
00096_Bmic;Speaker 1;04:54;05:02;"その時に、3年前かな、本当に身をもって感じました。"
00096_Bmic;Speaker 1;05:03;05:07;"その人口縮減社会の怖さっていうのが"
00096_Bmic;Speaker 1;05:07;05:10;"その55年前に行ってた時は"
00096_Bmic;Speaker 1;05:10;05:14;"いっぱい生まれた男の子をどこに向こうに出すか"
00096_Bmic;Speaker 1;05:15;05:18;"もしくは東京に行って銀座アスターで"
00096_Bmic;Speaker 1;05:20;05:23;"支配人まで登りつめるかっていう話をしてたのが"
00096_Bmic;Speaker 1;05:24;05:27;"子供がいないっていうすごいことですね"
00096_Bmic;Speaker 2;05:27;05:30;"本当に顕著ですよね"
00096_Bmic;Speaker 2;05:31;05:32;"うちの地元なんかも"
00096_Bmic;Speaker 2;05:32;05:34;"10年で1000人とか減らしたら"
00096_Bmic;Speaker 2;05:35;05:38;"それぐらいのペースで今減っていると思うんですし"
00096_Bmic;Speaker 2;05:38;05:42;"学校なんかも数年前は一学年40人いたところが"
00096_Bmic;Speaker 2;05:42;05:45;"今年の出生者数とかに見えたら17、18人"
00096_Bmic;Speaker 2;05:45;05:47;"そういう感じですよね"
00096_Bmic;Speaker 2;05:47;05:51;"やっぱりこれは街という空間"
00096_Bmic;Speaker 2;05:51;05:55;"それ自体がいろんな部分の設計とか計画で"
00096_Bmic;Speaker 2;05:55;06:04;"基本的に人口が増えていくこともしくは増えないまでも維持していくことを前提に多くのものが作られているわけですね"
00096_Bmic;Speaker 3;06:04;06:06;"学校の数だったりの公共施設だったりとか"
00096_Bmic;Speaker 2;06:07;06:13;"そうすると我々は多分これを今後30年50年に結成した時には"
00096_Bmic;Speaker 2;06:14;06:23;"減っていく中でどういうふうに設計していくか計画していくかということをかなり真剣に考えないといけないか"
00096_Bmic;Speaker 2;06:23;06:26;"それも一つ象徴的な話として"
00096_Bmic;Speaker 2;06:27;06:29;"話しましょうって地元の人とやっても"
00096_Bmic;Speaker 2;06:30;06:34;"かなりコンフリットというか圧力が生まれるわけですよね"
00096_Bmic;Speaker 2;06:34;06:37;"そもそも話したくないというかネガティブな未来について"
00096_Bmic;Speaker 2;06:38;06:42;"そんな時に私はいくつかの地域とかで"
00096_Bmic;Speaker 2;06:42;06:47;"そういう街のまさに将来を考えるワークショップみたいなことをすることがあって"
00096_Bmic;Speaker 2;06:47;06:50;"そういう時にいろんな方が来るんですけど"
00096_Bmic;Speaker 2;06:50;06:55;"例えばAとBという2つの学校がありますと"
00096_Bmic;Speaker 2;06:56;06:59;"それぞれ卒業生が何百人何千人いているわけですよね"
00096_Bmic;Speaker 2;07:00;07:04;"卒業生はもちろん客観的にこの学校をどうするか"
00096_Bmic;Speaker 2;07:04;07:08;"当廃校をするのか隣町ともくっつくのかとか考えたいが"
00096_Bmic;Speaker 2;07:09;07:13;"それでもやっぱり僕を残ってほしいなという気持ちはあるわけですよね"
00096_Bmic;Speaker 2;07:14;07:15;"これすごくわかると"
00096_Bmic;Speaker 2;07:16;07:19;"ただここである種のそういう"
00096_Bmic;Speaker 2;07:20;07:22;"例えば思いの部分で"
00096_Bmic;Speaker 2;07:23;07:25;"予想者とかストレンジャーといわれるような"
