Filename;Speaker;Start Timestamp;End Timestamp;Transcript
00078_Amic;;00:28;00:29;"'s"
00078_Amic;;00:29;00:30;"'"
00078_Amic;Speaker 1;00:32;00:34;"話したいことみたいな感じで"
00078_Amic;Speaker 1;00:34;00:35;"いやいやでもね"
00078_Amic;Speaker 1;00:36;00:37;"社会科学者"
00078_Amic;Speaker 1;00:37;00:38;"どうしてもね"
00078_Amic;Speaker 1;00:39;00:40;"学者学者になっちゃうとどうしてもね"
00078_Amic;Speaker 1;00:44;00:46;"本当に雑談がベースなので"
00078_Amic;Speaker 1;00:47;00:49;"一番固くなりそうなのが"
00078_Amic;Speaker 1;00:50;00:50;"お互いをですね"
00078_Amic;Speaker 1;00:50;00:51;"先生呼びしちゃうと"
00078_Amic;Speaker 1;00:53;00:54;"特に伊藤さんから船引さんに"
00078_Amic;Speaker 1;00:55;00:56;"完全に先生だと思うんですけど"
00078_Amic;Speaker 1;00:57;00:58;"そこをなんとか"
00078_Amic;Speaker 1;01:01;01:03;"伊藤さん、船引さんでお願いします。"
00078_Amic;Speaker 1;01:03;01:03;"ありがとうございます。"
00078_Amic;Speaker 1;01:06;01:08;"ではですね、ちょっとまいっか。"
00078_Amic;Speaker 1;01:08;01:13;"僕も自分で「先生は」とか、自相で「先生は」とかあんまり言わない方が。"
00078_Amic;Speaker 1;01:15;01:16;"そうですよね。"
00078_Amic;Speaker 1;01:17;01:17;"じゃあ許しています。"
00078_Amic;Speaker 1;01:19;01:23;"そしたら、お互いの…コート来たままで大丈夫です。"
00078_Amic;Speaker 1;01:24;01:31;"船引さんは右手に座っている伊藤さんに向かうので、マイクをこっち側にですね。"
00078_Amic;Speaker 1;01:33;01:35;"クリップを止めちゃってください。"
00078_Amic;Speaker 1;01:40;01:43;"ここがクリップなのでこのまま。"
00078_Amic;Speaker 1;01:45;01:46;"ああ、そういうことですね。"
00078_Amic;Speaker 1;02:09;02:16;"音を聞きながらやってますので、途中でマイクがこれなので、こうですね。"
00078_Amic;Speaker 1;02:20;02:20;"こうしましょうか"
00078_Amic;Speaker 1;02:26;02:30;"ちょっと上にふわっとさせておくと紐が引っかかんない"
00078_Amic;Speaker 1;02:33;02:34;"見えちゃっていいんですよ"
00078_Amic;Speaker 1;02:36;02:38;"これ脱ぎそうであるのでお金と"
00078_Amic;Speaker 1;02:39;02:41;"もうちょい顔に近づけた方がいい"
00078_Amic;Speaker 2;02:50;02:53;"そこでも大丈夫ですか?"
00078_Amic;Speaker 2;02:53;02:55;"そうですね、確かに中の方が私も"
00078_Amic;Speaker 1;02:55;03:00;"映像はマイクで持っていて喋ってでも大丈夫ですよね"
00078_Amic;Speaker 1;03:01;03:03;"ラジオですけど、小平さんこれはどうですか?"
00078_Amic;Speaker 1;03:04;03:05;"ちょっと聞いてみますか?"
00078_Amic;Speaker 1;03:05;03:09;"喋ってて、服にかからなければ起きているのがありますか?"
00078_Amic;Speaker 2;03:13;03:15;"こんなところですか?"
00078_Amic;Speaker 2;03:25;03:27;"はいじゃあ私の方も大丈夫でしょうか"
00078_Amic;Speaker 2;03:28;03:28;"はい"
00078_Amic;Speaker 2;03:29;03:30;"これですねはい"
00078_Amic;Speaker 2;03:31;03:31;"はい"
00078_Amic;Speaker 2;03:31;03:31;"はい"
00078_Amic;Speaker 1;03:35;03:35;"はい"
00078_Amic;Speaker 2;03:35;03:36;"はい"
00078_Amic;Speaker 1;03:39;03:39;"はい"
00078_Amic;Speaker 1;03:45;03:45;"はい"
00078_Amic;Speaker 1;03:45;03:49;"完全に、この距離を見ながら射撃してる"
00078_Amic;Speaker 1;03:50;03:51;"楽しそうって"
00078_Amic;Speaker 2;03:51;03:53;"確かに、最初ここでいいですか?"
00078_Amic;Speaker 2;03:53;03:57;"私こちら側来てこういう感じでしますか?"
00078_Amic;Speaker 2;03:57;03:58;"こういう感じでいいですか?"
00078_Amic;Speaker 2;03:58;03:59;"ああ、これですか?"
